polymer_id,unique_polymer_id,Polymer_names
809,406,branched poly(phenylene ethylene)
810,407,poly(ViEIm) Br
811,407,bromo-polysiloxanes
812,408,bromomethylated poly(phenylene oxide)
813,408,poly(phthalazinon ether sulfone ketone)
814,408,poly(aryloxyphosphazenes)
815,409,poly(pyridine ether)
816,409,poly(ether triol)
817,409,bromopolystyrene
818,410,butyl branched polyethylene
819,410,poly(phenylsilsesquioxane)s
820,411,calcium polyacrylate
821,411,poly(ferrocenyl(3-iodopropyl)methylsilane)
822,411,poly(guluronate)
823,411,poly(zwitterionic)
824,411,polyvalent amine
825,412,carbon black−polyethylene
826,413,carbonate-polyol
827,414,carboxy polystyrene
828,415,carboxyl-functionalized poly(arylene ether nitrile)
829,416,carboxylated poly(arylene ether sulfone)
830,417,carboxylated polysulfone
831,418,poly(2-ethyl hexyl acrylate)
832,418,polychloroprene latex
833,418,carboxylated polyurethane
834,419,fluoropoly(ether‐imide)
835,419,carboxylic polycaprolactonediol
836,420,"carboxymethyl 6-deoxy-(1-N-[1,2,3-triazolo]-4-polyamidoamine)"
837,421,tritylchloride polystyrene
838,421,carboxypolystyrene
839,421,aminopolystyrene
840,422,carboxy‐telechelic polystyrene
841,423,cardo poly(arylene ether ketone amide)s
842,424,cardo poly(arylene ether sulfone)s
843,425,cationic poly(TMMAPhAMS)
844,426,cationic polycarbonate
845,427,cationic polyrotaxane
846,427,polydAdTpolydAdT
847,427,polydGdCpolydGdC
848,427,polydApolydT
849,428,cationic thiol polyurethane
850,429,chloro-substituted polysilane
851,430,sulphonated polyetheretherketone
852,430,"chloroacetylated poly(2,6-dimethyl-1,4-phenylene oxide)"
853,431,chloromethylated poly(arylene ether sulfone)
854,432,chloromethylated poly(ether-imide)
855,433,polystyrene sulfonyl chloride
856,433,aminomethylated polystyrene
857,433,Chloromethylated polystyrene
858,433,amino polystyrene
859,433,2-chlorotrityl chloride polystyrene
860,433,Chloromethyl polystyrene
861,433,hydroxymethylpolystyrene
862,433,aminomethyl-polystyrene
863,433,Aminomethylated polystyrene
864,433,chloromethylpolystyrene
865,433,chloromethyl polystyrene
866,433,chloromethylated polystyrene
867,433,hydroxymethyl polystyrene
868,433,Aminomethyl polystyrene
869,433,Hydroxymethyl polystyrene
870,434,chloromethylated polystyrene-divinyl benzene
871,435,"bromomethylated poly(2,6‐dimethyl‐1,4‐phenylene oxide)"
872,435,chloromethylated polysulfone
873,435,phenolphthalein poly(ether ether ketone)
874,435,"bromomethylated poly(2,6-dimethyl-1,4-phenylene oxide)"
875,435,poly(phthalazinone ether amide)
876,435,sulphonated poly(ether ketone)
877,436,chloromethylated polysulfones
878,437,chloro‐poly(aryl ether ketone)
879,438,poly(pyridinium tetrafluoroborate)
880,438,poly(fluorine-acrylate)
881,438,CNT‐filled polyurethane
882,438,"cis 1,4‐polyisoprene"
883,438,silica‐filled polystyrene
884,438,carbon‐filled polyurethane
885,439,"cis-1,4 polybutadiene"
886,439,"3,4-polyisoprene"
887,439,cis-polyene
888,440,"trans-1,4-polyisoprenes"
889,441,"cis-1,4-polybutadiene"
890,441,"cis-1,4-polyisoprene"
891,441,"cis-1,4-poly(butadiene)"
892,441,"cis-l,4-polybutadiene"
893,441,"cis-1,4-poly(isoprene)"
894,441,"1,4-cis-polybutadiene"
895,442,"cis-1,4-polypentadiene"
896,443,"cis-poly(1,4-butadiene)"
897,444,cis-poly(phenylacetylene)
898,445,cis-polyPBI
899,446,cis-polyacetylene
900,446,poly(cyclopentadithiophene)
901,446,poly(N-propargylamide)
902,447,polyHPAA
903,447,cis-polybutadiene
904,447,polymethylenic
905,448,"Cis-1,4-polybutadiene"
906,448,"cis‐1,4 polyisoprene"
907,449,clay-polyethylene
908,450,clay‐polyester
909,451,coir‐polyester
910,452,cotton-polypropylene
911,453,cross‐linked polyacrylate
912,453,BPA‐polyphosphonate
913,454,culture‐treated polystyrene
914,455,cyclic poly(GPE)
915,456,cyclic poly(N-isopropylacrylamide)
916,456,poly(2-ethyl-2-oxazolines)
917,457,"poly(1,3,4-oxadiazole-ether)"
918,457,poly(aryl benzyl ether)
919,457,monocyclic poly(THF)
920,457,cyclic poly(THF)s
921,458,cyclic poly(acrylic acid)
922,458,poly(N‐AEAAm)
923,459,cyclic poly(l-lactide)
924,459,linear aliphatic polycarbonates
925,460,cyclic poly(l-lactide)s
926,461,cyclic poly(l‐lactide)s
927,462,cyclic poly(norbornene)
928,463,cyclic poly(oxyethylene)
929,464,cyclic poly(tetrahydrofuran)
930,465,cyclic polyamide
931,466,cyclic polyamides
932,467,cyclic polyamine
933,467,poly(HMAP)
934,468,cyclic polybutadiene
935,468,poly(L‐lactides)
936,468,poly(1-olefin)
937,468,poly(sulfonylaziridine)s
938,469,multicyclic polyethers
939,469,cyclic polycarbonates
940,470,cyclic polyether
941,470,cyclic polydithiane
942,470,poly(troticenylstannane)
943,471,polysuccinates
944,471,cyclic polyesters
945,472,cyclic polyethers
946,473,cyclic polyethylene
947,473,poly(iniferter)
948,474,cyclic polyimides
949,475,cyclic polyisobutylene
950,476,poly(thioacrylate)s
951,476,cyclic polylactides
952,477,cyclic polysalicylides
953,478,cyclic polysilanols
954,479,cyclic polysiloxane
955,479,poly(ester amide)s constituted by glycolic acid
956,480,cyclic polysiloxanes
957,480,poly(cyclotriphosphazene‐p‐phenylene amide)
958,481,poly(TBAm)
959,481,cyclic polystyrenes
960,482,cyclic polysulfides
961,483,cycloaliphatic polyamide
962,484,cycloaliphatic polyurethane acrylate
963,485,cyclohexene polycarbonate
964,485,polyethylene carbonate
965,486,cyclohexyl‐substituted polysiloxane
966,487,h-polystyrene
967,487,d-polystyrene
968,488,tocopheryl polyethylene glycol succinate
969,488,D-α-tocopheryl polyethylene glycol succinate
970,488,d-α-tocopheryl polyethylene glycol 1000 succinate
971,488,D-α-tocopheryl polyethylene glycol 1000 succinate
972,488,d-α-tocopheryl poly(ethylene glycol) 1000 succinate
973,489,dansylated polyrotaxane
974,490,dendritic methacrylated polyesters
975,490,poly(γ-n-alkyl l-glutamates)
976,491,dendritic polyarylether 2‐bromoisobutyrates
977,491,poly(ethylene glycol)-azo
978,492,deuterated poly(ethylene oxide)
979,493,deuterated poly(methyl methacrylate)
980,493,hydrogenated polystyrene
981,494,deuterated poly(styrene)
982,495,poly(ethylene propylene)
983,495,deuterated polybutadiene
984,496,deuterated polycarbonate
985,497,deuterated polyethylene
986,498,deuterated polystyrenes
987,498,poly (t-butyl acrylate)
988,499,poly(nBA-grad-VOAc)
989,499,poly(arylisocyanide)
990,499,deuteriopolybutadiene
991,500,diadenosine polyphosphates
992,500,poly(thymine)
993,501,polynuclear gold(I)
994,501,dialkylpolysilanes
995,501,poly(uridylic acid)
996,501,poly(adenylic acid)
997,502,diaminopolyethylene glycol
998,503,dicopper polyynides
999,504,diepoxidized polycardanol
1000,504,AFR‐PEPA‐N polyimides
1001,505,poly(oxypropylene) triol
1002,505,dihydroxy polystyrene
1003,505,poly(oxyethylene oxide)
1004,506,dihydroxy-poly(ethylene oxide)
1005,507,poly(Et‐CA)
1006,507,dihydroxypolybutadiene
1007,508,"poly(9,9-didodecylfluorene-2,7-diyl)"
1008,508,dimeric polystyrene ruthenium
1009,509,poly(polytetrahydrofuran carbonate) diol
1010,509,dimethacrylate polyether
1011,510,dimethoxy polyEPB
1012,511,phenyl-methylpolysiloxane
1013,511,diphenylpolysiloxane
1014,511,methyl polysiloxane
1015,511,dimethyl polysiloxane
1016,511,phenyl polysilphenylene-siloxane
1017,511,polymethyl siloxane
1018,511,phenylpolysiloxane
1019,511,methylpolysiloxane
1020,511,diphenyl polysiloxane
1021,511,dimethyl-polysiloxane
1022,511,phenyl methylpolysiloxane
1023,511,phenyl methyl polysiloxane
1024,511,phenyl polysiloxane
1025,512,dimethylpolysiloxane
1026,513,dinucleoside polyphosphates
1027,514,diphenylpolyenes
1028,515,diphenylpolyynes
1029,516,poly(MPEG−methacrylate)
1030,516,dipotassium poly(methylphenylsiloxanediolate)
1031,517,disodium polysulfide
1032,517,GalX polyamides
1033,518,poly(s-triazine-amine)
1034,518,disodium polysulfides
1035,518,poly(ester amide ether amide)s
1036,519,dithiocarboxylic bisphenol A polyhydroxy ether
1037,520,dodecylamine polyphosphate
1038,521,poly(BA‐a‐p)
1039,521,dry polyamide
1040,521,poly(glc-alt-amh)
1041,522,endo-polysaccharide
1042,523,"telechelic cis-1,4-polyisoprene"
1043,523,"epoxidized 1,4-polybutadiene"
1044,523,"poly(γ,dl-glutamic acid)"
1045,523,"epoxidized 1,4-polyisoprene"
1046,524,"epoxidized 1,4-polyisoprenes"
1047,525,"epoxidized 1,4‐polyisoprene"
1048,526,"epoxidized 1,4‐polyisoprenes"
1049,527,"epoxidized cis‐1,4‐polyisoprene"
1050,527,"carbonyltelechelic cis‐1,4‐polyisoprene"
1051,528,"epoxidized hydroxytelechelic cis‐1,4‐polyisoprene"
1052,529,polyethylene amines
1053,529,poly-D-leucine
1054,529,epoxidized polydiene
1055,530,epoxy polyamide
1056,531,epoxy polyester
1057,531,polysulfide rubber
1058,531,epoxy polyesters
1059,532,epoxy polyurethane acryl
1060,533,epoxy-bridged polysilsesquioxanes
1061,533,epoxy-bridged polyorganosiloxane
1062,533,epoxy-bridged polyorganosiloxanes
1063,534,epoxy-polyamide
1064,534,polyether urethane acrylate
1065,535,epoxy-polyaminoamide
1066,536,epoxy-polyurethane
1067,537,epoxy‐bridged polyorganosiloxanes
1068,538,ester‐capped polyrotaxane
1069,539,ethoxylated polyethyleneimine
1070,539,poly(boron amide imide)
1071,540,ethoxylated polyethylenimine
1072,541,polycarbene
1073,541,ethyl-branched polyethylene
1074,542,europium polyoxometalate
1075,543,exo-polysaccharide
1076,543,hetropolysaccharide
1077,544,expanded-polytetrafluoroethylene
1078,545,fatty acid polyamide
1079,545,fatty acid polyamides
1080,546,fatty polyamide
1081,547,fatty polyamides
1082,548,fiber-polypropylene
1083,548,fibre-polypropylene
1084,549,flax‐polyester
1085,549,polypropylene‐matrix
1086,550,fluorenyl polyester
1087,551,fluorine‐free polyacrylate
1088,551,poly(EAOQMMA)
1089,551,poly(EAOQMA)
1090,552,fluoro-polyimide
1091,553,polyaryl ether nitrile
1092,553,fluoro-polyimides
1093,553,poly(aryl ether phosphine oxide)
1094,553,polyhydrazones
1095,554,fluoroalkylated polysilane
1096,554,"poly(3,3,3‐trifluoropropylmethylsilane)"
1097,555,fluoroalkylated polysilanes
1098,555,polymetallanes
1099,556,fluoropolyether
1100,556,polyether-polyols
1101,557,polyolefin‐like
1102,557,poly-HIPE
1103,557,fluoropolyimides
1104,557,poly(arylene ether ether nitrile)
1105,557,TMMDA polyimide
1106,557,poly(beta‐amino esters)
1107,557,poly(ethylene oxide imide)
1108,557,polyimidesiloxanes
1109,557,fluorenyl cardo polyimides
1110,557,polysiloxane-imide
1111,557,polyalkoxide
1112,557,polychalcogenide
1113,557,poly(terephthalate)s
1114,558,fluoropolyol
1115,558,polyolefin‐type
1116,559,fluoropolyolefin
1117,560,fluoropolyurethane
1118,561,polyethylenediamine
1119,561,fluoropolyurethanes
1120,562,formylated polystyrene
1121,563,fumarate polyester
1122,564,furan polyamides
1123,564,poly(4-PPD)
1124,564,alkoxylated polyesters
1125,565,furan polyesters
1126,566,furanic polyester
1127,567,furanic polyesters
1128,568,furan dicarboxylate polyesters
1129,568,furanoate polyesters
1130,568,"2,5-FDCA polyesters"
1131,569,polyNiL10-Cl
1132,569,germanic heteropoly acids
1133,570,glycerin polyurethane
1134,570,mDA7FPPO-12FPMDA polyimide
1135,571,glycerol citrate polyester
1136,572,glycerol polyesters
1137,573,glycol polyethylene
1138,574,glycosyl poly(Arb)s
1139,575,bismaleimide‐modified polyurethane
1140,575,graphene‐filled polybenzoxazine
1141,575,graphene‐polybenzoxazine
1142,575,aliphatic bismaleimide‐modified polyurethane
1143,576,h-poly-1-Na
1144,577,triptycene polyesters
1145,577,h2-polyHIPE
1146,577,monocyclic polystyrene
1147,577,TMS-substituted polysulfones
1148,577,poly(St-DVB)
1149,578,phosphoric or polyphosphoric acids
1150,578,halogenated polyesters
1151,578,poly-DAOP
1152,579,polylutidine
1153,579,halogenated polyimides
1154,579,poly(dithiourethane‐amine)s
1155,580,halogenated polyols
1156,581,polyenaminones
1157,581,polyAPPs
1158,581,monocarboxyl‐end‐grouped polycaprolactam
1159,581,helical poly(phenyl isocyanide)s
1160,582,poly(ureidophthalimide)
1161,582,helical‐substituted polyacetylenes
1162,583,"poly(arylene-1,1-vinylidene)s"
1163,583,heterocyclic polyimides
1164,584,heterocyclic polysulfides
1165,585,vanadium-substituted polyfluorooxometalates
1166,585,heteropoly
1167,585,isopoly
1168,585,poly-thiophene
1169,586,heteropoly blue
1170,587,heteropolyblue
1171,588,heteropolymetalates
1172,588,polyhydroxylated pyrrolidine alkaloids
1173,589,poly(binaphthyl)
1174,589,rhenium(I) polypyridine
1175,589,polyphosphane
1176,589,heteropolymetallic
1177,590,heteropolymolybdates
1178,590,isopolyoxomolybdate
1179,591,heteropolyoxotungstates
1180,592,heteropolysaccharide
1181,592,O-polysaccharide
1182,593,heteropolysaccharides
1183,593,polysaccharopeptide
1184,593,polysaccharide-K
1185,594,poly(arylene thioether sulfone)
1186,594,heteropolysiloxane
1187,594,poly(amidesulfonamide)s
1188,595,polythiopene
1189,595,poly (phenylene vinylene)
1190,595,poly(3‐pentylthiophene)
1191,595,poly(3‐thiopheneacetic acid)
1192,595,poly(aniline sulfonic acid)
1193,595,heteropolytungstate
1194,596,heteropolytungstates
1195,596,polythienylethynylenes
1196,597,heterotactic poly(NIPAAm)
1197,598,hollow-tubular-oriented polydopamine
1198,599,homo-polynucleotide
1199,599,poly(VBGE)
1200,599,polymacrocyclic
1201,599,poly-amino
1202,599,6FDA-TBDA polyimide
1203,600,poly(1-trimethylsilyl)-1-propyne
1204,600,trans-polydienes
1205,600,polypropylene hydroperoxide
1206,600,homo-polypropylene
1207,600,polyethylene hydroperoxide
1208,601,homo-polystyrene
1209,602,homopoly(methyl methacrylate)
1210,603,poly(IP)
1211,603,poly(rotaxan)s
1212,603,"trans‐1,4‐poly(butadiene)"
1213,603,homopoly(styrene)
1214,604,homopoly(β‐PL)
1215,605,poly(triazolium)s
1216,605,homopolyIL
1217,606,homopolyacrylamide
1218,607,homopolyacrylate
1219,608,homopolyaniline
1220,609,homopolyazomethines
1221,610,homopolydienes
1222,610,(poly)vesicles
1223,610,poly(diarylstannane)
1224,610,poly(TAIC)
1225,611,homopolyester
1226,611,homopolyesters
1227,611,terpolyesters
1228,612,poly(2-(4′-vinylbiphenyl-4-yl)pyridine)
1229,612,metallocene polypropylenes
1230,612,poly(DL-lactide)s
1231,612,poly(1-octadecene)
1232,612,poly(MLA)
1233,612,poly(10-undecene-1-ol)s
1234,612,poly(1-alkene)s
1235,612,poly(2-(4-vinylphenyl)pyridine)
1236,612,homopolyethylene
1237,612,poly(IPB methacrylate)s
1238,612,cyclic poly(L-lactide)s
1239,612,poly(iBuPOSSMA)
1240,612,poly(aryl ether amide)
1241,612,poly(propylenes)
1242,612,poly-BA
1243,612,poly(St-alt-Man)
1244,612,poly(3-alkyl thiophenes)
1245,612,poly(s‐propylene‐octene)
1246,613,homopolyguluronate
1247,614,homopolyguluronic
1248,615,PMDA polyimides
1249,615,poly(benzoxazole imide)s
1250,615,homopolyimides
1251,615,poly(imide-urethane)s
1252,616,homopolyisoprene
1253,617,homopolyisoprenes
1254,618,homopolymannuronic acid
1255,618,homopolyguluronic acid
1256,619,poly(MMI‐alt‐7a)
1257,619,homopolyperoxides
1258,619,poly(VC21)
1259,619,polyamide 4a
1260,619,poly(indene peroxide)
1261,619,poly(2H4ABI)
1262,619,poly(ester‐ether‐imide)
1263,619,poly‐ChNDI
1264,619,poly‐AdNDI
1265,620,poly(St‐MMA)
1266,620,homopolypropylene
1267,621,homopolysaccharide
1268,622,homopolysaccharides
1269,623,clay‐attached polystyrene
1270,623,homopolystyrene
1271,623,polyMA
1272,624,homopolythiophene
1273,624,poly-N-phenyl anthranilic acid
1274,625,homopoly‐EOX
1275,626,hydroxy polyimide
1276,627,poly(MMA-M12-BPMA)
1277,627,hydroxyl acrylic polyurethane
1278,628,poly(diacylhydrazine)s
1279,628,hydroxyl polyacrylate
1280,628,"poly(1,4‐phenylenediamine)"
1281,629,poly (arylene ether)s
1282,629,hydroxyl polyimides
1283,630,hydroxyl polysiloxane
1284,630,perfluoro polyether
1285,631,hydroxylated polybutadiene
1286,632,hydroxylated polymethacrylate
1287,633,hydroxylated polystyrene
1288,634,poly(ethylene tetrafluoroethylene)
1289,634,hydroxylated polyurethane
1290,635,poly‐1·HCl
1291,635,hydroxypropylated polyrotaxane
1292,636,polyoxypropylene triol
1293,636,hydroxytelechelic polybutadiene
1294,636,polypropylene oxide diol
1295,636,polyester adipate
1296,636,polypropylene oxide triol
1297,636,polyoxypropylene diol
1298,637,hydroxytelechelic polyisoprene
1299,637,ε‐poly(L‐lysine)
1300,638,i-poly(4-methyl pentene-1)
1301,639,poly(ethylene-propylene)
1302,639,poly-(propylene)
1303,639,polyfluoroacrylate
1304,639,i-polypropylene
1305,639,poly(methyl methylacrylate)
1306,640,"poly(butylene-2,6-naphthalate)"
1307,640,i-polystyrene
1308,641,imidazolium polyacrylates
1309,641,polyvinylpyridinium
1310,642,islet amyloid polypeptide
1311,642,poly(isocyanopeptide)
1312,642,twisted polyacetylene
1313,642,"poly(α,L‐glutamic acid)"
1314,643,isocyanate polyurethane
1315,644,flour-polypropylene
1316,644,isophtalic polyester
1317,644,macro-polypropylene
1318,644,glass‐polyester
1319,644,Mo polyoxometalate
1320,645,orthophtalic polyester
1321,645,isophthalic polyester
1322,645,isophtalic polyester PC
1323,646,isophthalic polyesters
1324,647,isopoly-tungstic acid
1325,648,isopolymolybdate
1326,648,isopolymetallates
1327,648,polytungstates
1328,649,isopolyvanadates
1329,650,itaconate polyesters
1330,651,kyklo-telechelic poly(THF)
1331,652,l-polylactide
1332,653,polydialkylsiloxanes
1333,653,ladder‐like polysilsesquioxanes
1334,654,lignopolyurethane
1335,654,epoxy lecithin‐polyester
1336,655,linear aliphatic polyamides
1337,656,linear aliphatic polyesters
1338,657,benzyl-end polystyrene
1339,657,ω‐hydroxyl poly(glycidol acetal)s
1340,657,linear metallocene polyethylene
1341,657,Monodispersed polystyrene sulfonates
1342,657,poly(MAD)
1343,657,poly(1‐phenylethene)
1344,657,BMPA polyesters
1345,658,poly(α‐hydroxy acid)
1346,658,poly-amino acid
1347,658,linear poly(ethylene imine)
1348,659,linear poly(ethylene imine)s
1349,659,polymalates
1350,660,linear polyrotaxane
1351,660,linear polyesters
1352,660,polyamide-ester
1353,661,linear polystyrene
1354,662,lipopolysaccharides
1355,662,poly-N-acetylglucosamine
1356,663,liquid‐crystalline polysiloxane
1357,664,poly(pentafluorophenylacrylate)
1358,664,lithiated polysulfone
1359,664,poly(NHO)
1360,665,lithium polysulfide
1361,665,lithium polysulfides
1362,665,polyselenides
1363,665,poly(S-r-UDOL)
1364,665,high‐order polysulfides
1365,665,Li polysulfides
1366,665,poly(anthraquinonyl sulfide)
1367,666,poly(acrylonitrile-methyl methacrylate)
1368,666,lithium polyvinyl alcohol oxalate borate
1369,667,long chain branched metallocene polyethylenes
1370,668,m-poly(GDMA)
1371,669,mLbL polyamide
1372,670,mPEG2k-polyGA
1373,670,poly-hemoglobin
1374,671,poly-(p-phenylene)
1375,671,macrocyclic polyamines
1376,671,poly(α-amino acids)
1377,672,macrocyclic polyether
1378,673,polyhedral boron
1379,673,macrocyclic polyethers
1380,674,macrocyclic polystyrene
1381,675,macropolyol
1382,676,macropolyols
1383,676,polyesteramide urethane
1384,677,polyferric aluminum chloride
1385,677,magnetite polyvinylbenzyl quaternary
1386,678,rubber‐toughened polypropylene
1387,678,jute‐polyester
1388,678,maleated poly(propylene)
1389,678,fiber‐polylactide
1390,679,maleic anhydride polypropylene
1391,679,maleated polyethylene
1392,680,maleated polystyrene
1393,681,maleated polypropylene
1394,681,Maleated polyethylene
1395,681,maleic anhydride polyethylene
1396,681,Maleic anhydride polypropylene
1397,681,Maleic anhydride polyethylene
1398,682,maleic anhydride-grated-polyvinylidene fluoride
1399,683,lignin‐polyethylene
1400,683,polyethylene-starch
1401,683,maleated-polypropylene
1402,683,maleic anhydride-polypropylene
1403,684,maleic anhydride‐modified polypropylene
1404,685,mega-size polycarbonate
1405,685,polyurethane-azo
1406,685,polyamide-epoxysilane
1407,686,melamine polyphosphate
1408,687,melt‐polycondensate
1409,688,melt‐polycondensates
1410,689,meta-polybenzimidazole
1411,690,polypropylene polyethylene
1412,690,calcium carbonate‐filled polypropylene
1413,690,metallocene polyethylene
1414,691,homo-polyesters
1415,691,poly-1-olefins
1416,691,α-polypropylene
1417,691,poly(alkyl acrylates)
1418,691,poly olefins
1419,691,metallocene polyethylenes
1420,692,silicone polyesteramides
1421,692,telechelic polyisoprene
1422,692,metallocene polypropylene
1423,693,poly(ATA)
1424,693,silica‐poly(St)
1425,693,methacrylated polyacrylic acid
1426,694,methacrylated polyvinylsilazane
1427,695,methacryl‐polysiloxane
1428,696,poly(amino amide)
1429,696,poly (ester amine)
1430,696,methoxy poly (ethylene glycol)
1431,697,monomethoxy poly(ethylene glycol)
1432,697,poly(AEMA)
1433,697,methoxy poly(ethylene glycol)
1434,698,polyethylene oxide-polypropylene oxide
